movie_id,title
tt0000878,The Gibson Goddess
tt0000879,Gira política de Madero y Pino Suárez
tt0000880,The Girls and Daddy
tt0000882,The Golden Louis
tt0000883,The Grey Lady
tt0000884,The Red Domino
tt0000885,Guzmán el Bueno
tt0000886,Hamlet  Prince of Denmark
tt0000887,Hansel and Gretel
tt0000888,The Heart of a Clown
tt0000889,The Heart of a Cowboy
tt0000890,The Heart of an Outlaw
tt0000891,Cycle Rider and the Witch
tt0000892,Her First Biscuits
tt0000893,Her Indian Hero
tt0000894,The Farmer's Grandson
tt0000895,The Hessian Renegades
tt0000896,The Hindoo Dagger
tt0000897,His Duty
tt0000898,His Lost Love
tt0000899,His Reformation
tt0000900,His Ward's Love
tt0000901,His Wife's Mother
tt0000902,His Wife's Visitor
tt0000903,The Honor of Thieves
tt0000904,The House of Cards
tt0000905,I Did It
tt0000906,The Idiot of the Mountains
tt0000907,In Little Italy
tt0000908,In Old Kentucky
tt0000909,In a Hempen Bag
tt0000910,In the Watches of the Night
tt0000911,In the Window Recess
tt0000912,The Indian Runner's Romance
tt0000913,The Indian Trailer
tt0000914,Industria del corcho
tt0000915,Jailbird in Borrowed Feathers
tt0000916,Je voudrais un enfant
tt0000917,Jealousy and the Man
tt0000918,Jessie  the Stolen Child
tt0000919,The Jilt
tt0000920,Jones and His New Neighbors
tt0000921,Jones and the Lady Book Agent
tt0000922,The Joneses Have Amateur Theatricals
tt0000923,El joyero
tt0000924,A Bad Case
tt0000925,Judgment
tt0000926,Justicia de Felipe II
tt0000927,Kinemacolor Puzzle
tt0000928,King Lear
tt0000929,Klebolin klebt alles
tt0000930,Der kleine Detektiv
tt0000931,Dødsspringet
tt0000932,A Woman of the People
tt0000933,Lady Helen's Escapade
tt0000934,Leather Stocking
tt0000935,The Light That Came
tt0000936,Lines of White on a Sullen Sea
tt0000938,The Little Darling
tt0000939,The Little Teacher
tt0000940,Lochinvar
tt0000941,Locura de amor
tt0000942,The Lonely Villa
tt0000943,Love Finds a Way
tt0000944,The Luck of the Cards
tt0000945,Lucky Jim
tt0000946,The Lure of the Gown
tt0000947,Lægens offer
tt0000950,Macbeth
tt0000951,Madam Sans Gene
tt0000952,Madame de Langeais
tt0000953,A Maid of the Mountains
tt0000954,Mamma
tt0000955,A Man with Three Wives
tt0000956,The Maniac Cook
tt0000957,Mariage forcé
tt0000958,The Medicine Bottle
tt0000959,Melilla y el Gurugu
tt0000960,The Mended Lute
tt0000961,The Message
tt0000962,The Mexican Sweethearts
tt0000963,A Mexican's Gratitude
tt0000964,A Midnight Adventure
tt0000965,Midnight Disturbance
tt0000966,A Midsummer Night's Dream
tt0000967,The Mills of the Gods
tt0000968,Mistaken Identity
tt0000969,Les Misérables
tt0000970,The Life of Moliere
tt0000971,The Mill
tt0000972,The Mountaineer's Honor
tt0000974,Mr. Jones Has a Card Party
tt0000975,Mr. Jones' Burglar
tt0000976,Mrs. Jones' Lover; or  'I Want My Hat'
tt0000977,Mutterliebe
tt0000978,Napoleon og hans lille Trompetist
tt0000979,Napoleon  the Man of Destiny
tt0000980,A Narrow Escape from Lynching
tt0000981,The Necklace
tt0000982,The New Servant
tt0000983,A New Trick
tt0000984,Niños en la alameda
tt0000985,The Note in the Shoe
tt0000986,Nursing a Viper
tt0000987,How Brother Cook was Taught a Lesson
tt0000988,The Short-Sighted Governess
tt0000989,Oh  Uncle!
tt0000990,Oliver Twist
tt0000991,On the Little Big Horn or Custer's Last Stand
tt0000992,De onde Veje
tt0000993,One Busy Hour
tt0000994,One Good Turn Deserves Another
tt0000995,One Touch of Nature
tt0000996,Only a Tramp
tt0000997,The Open Gate
tt0000998,Othello
tt0000999,Paul Wang's Destiny
tt0001000,The Peachbasket Hat
tt0001001,Pippa Passes; or  the Song of Conscience
tt0001002,The Politician's Love Story
tt0001003,Por un ratón
tt0001004,Portrait of Mireille
tt0001005,Pranks
tt0001006,Primera carrera internacional de automóviles 'Peña-Rhin'
tt0001007,La primera y segunda casetas
tt0001008,The Prince and the Pauper
tt0001009,Princess Nicotine; or  The Smoke Fairy
tt0001010,Protección de un convoy de víveres en el puente de camellos
tt0001011,The Prussian Spy
tt0001012,The Ranchman's Rival
tt0001013,The Redman's View
tt0001014,The Renunciation
tt0001015,The Restoration
tt0001016,Resurrection
tt0001017,A Wedding During the French Revolution
tt0001018,Richelieu; or: The Conspiracy
tt0001019,The Road Agents
tt0001020,The Road to the Heart
tt0001021,Robbing the Widowed and Fatherless
tt0001022,A Rose of the Tenderloin
tt0001023,The Roue's Heart
tt0001024,A Rude Hostess
tt0001025,A Rural Elopement
tt0001026,Ruy Blas
tt0001027,The Sacrifice
tt0001028,Salome Mad
tt0001029,The Salvation Army Lass
tt0001030,Saul and David
tt0001031,Schneider's Anti-Noise Crusade
tt0001032,The Sealed Room
tt0001033,The Seventh Day
tt0001034,Shanghaied
tt0001036,Sherlock Holmes IV
tt0001037,Sherlock Holmes V
tt0001039,A Sinner's Repentance
tt0001040,A Sister's Love: A Tale of the Franco-Prussian War
tt0001041,The Slave
tt0001042,The Sleepwalker
tt0001043,Smith's Knockabout Theatre
tt0001044,The Son's Return
tt0001045,A Midsummer Night's Dream
tt0001046,A Sound Sleeper
tt0001047,The Spanish Girl
tt0001048,The Special License
tt0001049,Gøngehøvdingen
tt0001050,A Strange Meeting
tt0001051,El sueño milagroso
tt0001052,The Suicide Club
tt0001053,A Sweet Revenge
tt0001054,Sweet and Twenty
tt0001055,A Tale of the West
tt0001056,Teaching a Husband a Lesson
tt0001057,Ten Nights in a Barroom
tt0001058,Tender Hearts
tt0001059,O Terremoto de Benavente
tt0001060,The Test
tt0001061,They Would Elope
tt0001062,Those Awful Hats
tt0001063,Those Boys!
tt0001064,Through the Breakers
tt0001065,Tis an Ill Wind That Blows No Good
tt0001066,De to guldgravere
tt0001067,To Save Her Soul
tt0001068,Toma caseta Z
tt0001069,Toma del Gurugu
tt0001070,Tragedia torera
tt0001071,Tragic Love
tt0001072,A Trap for Santa Claus
tt0001073,The Treacherous Policeman
tt0001074,The Trick That Failed
tt0001075,A Troublesome Satchel
tt0001076,Trying to Get Arrested
tt0001077,Twin Brothers
tt0001078,Two Memories
tt0001079,Two Women and a Man
tt0001080,Two of the Boys
tt0001081,La vida en el campamento
tt0001082,Viernes de dolores
tt0001083,The Violin Maker of Cremona
tt0001084,The Voice of the Violin
tt0001085,Wanted  a Child
tt0001086,Was Justice Served?
tt0001087,Washington Under the American Flag
tt0001088,The Way of Man
tt0001089,We Must Do Our Best
tt0001090,The Welcome Burglar
tt0001091,What Drink Did
tt0001092,What's Your Hurry?
tt0001093,When Thieves Fall Out
tt0001094,The Winning Coat
tt0001095,With Her Card
tt0001096,Within an Ace
tt0001097,A Woman's Vanity
tt0001098,The Wooden Leg
tt0001099,A Wreath in Time
tt0001100,The Wrong Coat
tt0001101,Abraham Lincoln's Clemency
tt0001102,Across the Plains
tt0001103,An Affair of Hearts
tt0001104,The Affair of an Egg
tt0001105,The Woman Always Pays
tt0001106,Alice's Adventures in Wonderland
tt0001107,All on Account of the Milk
tt0001108,Almost
tt0001110,Amateur Night
tt0001111,Ambrosius
tt0001112,Hamlet
tt0001113,Amor gitano
tt0001114,The Angel of the Studio
tt0001115,Ansigttyven I
tt0001116,Ansigttyven II
tt0001117,Cleopatra
tt0001118,An Arcadian Maid
tt0001119,Arms and the Woman
tt0001120,As It Is in Life
tt0001121,As the Bells Rang Out!
tt0001122,The Red Inn
tt0001123,Away Out West
tt0001124,The Bad Man's Christmas Gift
tt0001125,The Bad Man's Last Deed
tt0001126,A Rough Night on the Bridge
tt0001127,Baixant de la font del Gat
tt0001128,The Bandit's Wife
tt0001129,The Banker's Daughters
tt0001130,The Bearded Bandit
tt0001131,Behind the Scenes
tt0001132,The Bewitched Boxing Gloves
tt0001133,The Blue Bird
tt0001134,Briton and Boer
tt0001135,The Broken Doll
tt0001136,A Broken Spell
tt0001137,Broncho Billy's Redemption
tt0001138,The Brothers
tt0001139,Buffalo Bill's Wild West and Pawnee Bill's Far East
tt0001140,The Bully
tt0001141,The Butterfly
tt0001142,By Order of Napoleon
tt0001143,The Call to Arms
tt0001144,The Call
tt0001145,Carceleras
tt0001146,Carminella
tt0001148,Chantecler Atraiçoado
tt0001149,The Child and the Fiddler
tt0001150,A Child of the Ghetto
tt0001151,A Child's Faith
tt0001152,A Child's Impulse
tt0001153,A Child's Stratagem
tt0001154,Circle C Ranch's Wedding Present
tt0001155,The Clerk's Downfall
tt0001156,The Cloister's Touch
tt0001157,The Common Enemy
tt0001158,Concurso de niños
tt0001159,The Connecticut Yankee
tt0001160,Conscience
tt0001161,The Converts
tt0001162,Un corpus de sangre
tt0001164,The Coster's Wedding
tt0001165,The Course of True Love
tt0001166,The Courtship of Miles Standish
tt0001167,The Cowboy and the Squaw
tt0001168,A Cowboy's Mother-in-Law
tt0001169,The Cowboy's Sweetheart
tt0001170,A Cowboy's Vindication
tt0001171,The Cowpuncher's Ward
tt0001172,Cretinetti e le donne
tt0001173,The Crime of a Grandfather
tt0001174,Cyclone Pete's Matrimony
tt0001175,Camille
tt0001176,The Dancing Girl of Butte
tt0001177,Davy Crockett
tt0001178,The Deputy's Love Affair
tt0001179,Desfile histórico del centenario
tt0001180,The Desperado
tt0001181,El diablo está en Zaragoza
tt0001182,A Dixie Mother
tt0001183,Djævlesonaten
tt0001184,Don Juan de Serrallonga
tt0001185,Dorian Grays Portræt
tt0001186,Dorothy and the Scarecrow in Oz
tt0001187,The Duke's Plan
tt0001188,The Dumb Half Breed's Defense
tt0001189,Den døde Rotte
tt0001190,Døden
tt0001191,Effecting a Cure
tt0001192,The Electrical Vitalizer
tt0001193,Elektra
tt0001194,Elskovsleg
tt0001195,Elverhøj
tt0001196,Elverhøj
tt0001197,Les enfants d'Édouard
tt0001198,The Engineer's Romance
tt0001199,The Engineer's Daughter
tt0001200,The Englishman and the Girl
tt0001201,La esclusa
tt0001202,Examination Day at School
tt0001203,Excursión al Gombreny
tt0001204,La expiación
tt0001205,Fabricación del cemento Asland
tt0001206,The Face at the Window
tt0001207,Faithful
tt0001208,The Farmer's Daughter
tt0001209,Una farsa de colas
tt0001211,Faust
tt0001212,La fecha de Pepín
tt0001213,The Fence on 'Bar Z' Ranch
tt0001214,The Vow; or  Jephthah's Daughter
tt0001215,The End of Paganini
tt0001216,The Final Settlement
tt0001217,A Flash of Light
tt0001218,A Fallen Spirit
tt0001219,Flores y perlas
tt0001220,The Flower of the Ranch
tt0001221,For Her Sister's Sake
tt0001222,The Forest Ranger
tt0001223,Frankenstein
tt0001224,The Freezing Mixture
tt0001225,From Storm to Sunshine
tt0001226,From Tyranny to Liberty
tt0001227,The Fugitive
tt0001228,A Gambler of the West
tt0001229,Et gensyn
tt0001230,Gentleman Joe
tt0001231,The Girl and the Fugitive
tt0001232,The Girl from Arizona
tt0001233,The Girl on Triple X
tt0001234,Gold Is Not All
tt0001235,A Gold Necklace
tt0001236,The Gold Seekers
tt0001237,The Golden Supper
tt0001238,Great Fight at All-Sereno
tt0001239,Los guapos
tt0001240,Hamlet
tt0001241,Hamlet
tt0001242,Hamlet
tt0001243,Her Father's Pride
tt0001244,Her Photograph
tt0001245,Her Terrible Ordeal
tt0001246,La hija del guardacostas
tt0001247,His Brother's Wife
tt0001248,His Last Burglary
tt0001249,His Last Dollar
tt0001250,His Mother's Necklace
tt0001251,His New Lid
tt0001252,His Only Daughter
tt0001253,His Sister-in-Law
tt0001254,The Honor of His Family
tt0001255,The Hoodoo
tt0001256,The House with Closed Shutters
tt0001257,The House of the Seven Gables
tt0001258,The White Slave Trade
tt0001259,The Iconoclast
tt0001260,The Impalement
tt0001261,Impersonating the Policeman Lodger
tt0001262,In Life's Cycle
tt0001263,In Neighboring Kingdoms
tt0001264,In Old California
tt0001265,In the Border States
tt0001266,In the Hands of the Enemy
tt0001267,In the Mission Shadows
tt0001268,In the Season of Buds
tt0001269,An Indian Girl's Love
tt0001270,An Indian Wife's Devotion
tt0001271,Inundaciones en Lérida
tt0001272,Jake's Daughter
tt0001273,The Jewel Case
tt0001274,John Dough and the Cherub
tt0001275,Juggling on the Brain
tt0001276,Justicias del rey Don Pedro
tt0001277,Kapergasten
tt0001278,A Knot in the Plot
tt0001279,Kærlighed og selvmord
tt0001280,Copenhagen by Night
tt0001281,The Lady and the Burglar
tt0001282,The Land of Oz
tt0001283,The Last Deal
tt0001284,The Lesson
tt0001285,The Life of Moses
tt0001286,Little Angels of Luck
tt0001287,The Little Orphan
tt0001288,The Little Prospector
tt0001289,Llegada del marqués de Polavieja a Veracruz
tt0001290,The Long Trail
tt0001291,Lord Blend's Love Story
tt0001292,Love Among the Roses
tt0001293,Love of Chrysanthemum
tt0001294,Love's C. Q. D.
tt0001295,Lucha fratricida o Nobleza aragonesa
tt0001296,La lucha por la divisa
tt0001297,Luck of Roaring Camp
tt0001298,A Lucky Toothache
tt0001299,Macbeth
tt0001300,A Mad Infatuation
tt0001301,Madre mía
tt0001302,The Maid of Niagara
tt0001303,The Man
tt0001304,Mannequins
tt0001305,La manta del caballo
tt0001306,The Fairy Bookseller
tt0001307,The Marked Time-Table
tt0001308,The Marked Trail
tt0001309,The Masher
tt0001310,May and December
tt0001311,Mazeppa  or the Wild Horse of Tartary
tt0001312,Mellem pligt og kærlighed
tt0001313,Et Menneskeliv
tt0001314,Il mercante di Venezia
tt0001315,The Message of the Violin
tt0001316,Messaline
tt0001317,The Mexican's Faith
tt0001318,Michael Strogoff
tt0001319,A Midnight Cupid
tt0001320,Os Milagres de Nossa Senhora da Penha
tt0001321,The Cowboy Millionaire
tt0001322,The Millionaire and the Ranch Girl
tt0001323,The Miser's Child
tt0001324,The Missing Bridegroom
tt0001325,The Mistaken Bandit
tt0001326,The Modern Prodigal
tt0001327,A Mohawk's Way
tt0001328,Montblanc la serra
tt0001329,El moscardón
tt0001330,A Mother's Devotion; or  the Firing of the Patchwork Quilt
tt0001331,A Moving Picture Rehearsal
tt0001332,Muggsy Becomes a Hero
tt0001333,Muggsy's First Sweetheart
tt0001334,Never Again
tt0001335,The New Magdalen
tt0001336,The New Stenographer
tt0001337,The Newlyweds
tt0001338,A Night in May
tt0001339,Not So Bad as It Seemed
tt0001340,The Oath and the Man
tt0001341,Jarní sen starého mládence
tt0001342,The Old Hat
tt0001343,The Old Soldier
tt0001344,An Old Story with a New Ending
tt0001345,On the Reef
tt0001346,One Night  and Then --
tt0001347,Ononko's Vow
tt0001349,Our Darling
tt0001350,The Outlaw's Sacrifice
tt0001351,Over Silent Paths
tt0001352,The Padre's Secret
tt0001353,Paganini
tt0001354,Pals of the Range
tt0001355,Para domar la suegra
tt0001356,Parada militar en el paseo
tt0001357,Patricia of the Plains
tt0001358,Peder Tordenskjold
tt0001360,The Phoenix
tt0001361,The Picture Thieves
tt0001362,A Plain Song
tt0001363,The Plans of the Fortress
tt0001364,El pobre Valbuena
tt0001365,The Pony Express Rider
tt0001366,Un portero modelo
tt0001367,Pride of the Range
tt0001368,The Princess and the Peasant
tt0001369,The Purgation
tt0001370,Rainha Depois de Morta Inês de Castro
tt0001371,Ramona
tt0001372,The Ranch Girl's Legacy
tt0001373,Ranch Life in the Great Southwest
tt0001374,The Ranchman's Feud
tt0001375,The Range Riders
tt0001376,The Ranger's Bride
tt0001377,Re Lear
tt0001378,Re Lear
tt0001379,A Record Hustle Through Foggy London
tt0001380,Regina von Emmeritz och konung Gustaf II Adolf
tt0001381,A Recruit from 64
tt0001382,Revolução de 5 de Outubro
tt0001383,Ribera del Llobregat
tt0001384,A Rich Revenge
tt0001385,The Rocky Road
tt0001387,A Romance of the Western Hills
tt0001388,Rose o' Salem Town
tt0001389,A Sailor's Sacrifice
tt0001390,A Salutary Lesson
tt0001391,The Seal of the Church
tt0001392,Segunda carrera automovilista 'Peña-Rhin' (Mataró-Argentona)
tt0001393,Serious Sixteen
tt0001394,The Sheriff's Sacrifice
tt0001395,The Silent Message
tt0001396,Simple Charity
tt0001397,Sisters
tt0001398,The Son of the Executioner
tt0001399,The Smoker
tt0001400,The Song of the Wildwood Flute
tt0001401,The Sorrows of the Unfaithful
tt0001402,The Stricken Home
tt0001403,The Suffragettes and the Hobble Skirt
tt0001404,A Summer Flirtation
tt0001405,A Summer Idyll
tt0001406,A Summer Tragedy
tt0001407,Sunshine Sue
tt0001408,Take Me Out to the Ball Game
tt0001409,Taming Wild Animals
tt0001410,Taming a Husband
tt0001411,Teatro de la naturaleza en Sabadell
tt0001412,The Tenderfoot Messenger
tt0001413,The Tenderfoot's Triumph
tt0001414,That Chink at Golden Gulch
tt0001415,Thou Shalt Not
tt0001416,The Thread of Destiny
tt0001417,Through Fire to Fortune
tt0001418,Tommy Gets His Sister Married
tt0001419,The Tout's Remembrance
tt0001420,A Tragedy of the Olden Times
tt0001421,Le tragique amour de Mona Lisa
tt0001422,Trail to the West
tt0001423,A Woman's Treachery
tt0001424,Trimming of Paradise Gulch
tt0001425,True to His Duty
tt0001426,The Truth Will Out
tt0001427,The Twisted Trail
tt0001428,The Two Brothers
tt0001429,The Two Fathers
tt0001430,Two Little Waifs
tt0001431,The Unchanging Sea
tt0001432,Uncle Tom's Cabin
tt0001434,Under Western Skies
tt0001435,Unexpected Help
tt0001436,The Unknown Claim
tt0001437,Up San Juan Hill
tt0001438,Up a Tree
tt0001439,The Usurer
tt0001440,Valdemar Sejr
tt0001441,The Vampire
tt0001442,A Vein of Gold
tt0001443,A Victim of Jealousy
tt0001444,Värmlänningarne
tt0001445,Waiter No. 5
tt0001446,The Way of the World
tt0001447,The Wedding That Didn't Come Off
tt0001448,Western Chivalry
tt0001449,A Western Maid
tt0001450,A Western Woman's Way
tt0001451,A Westerner's Way
tt0001452,What the Daisy Said
tt0001453,When We Called the Plumber In
